date,backward compatible_unscaled,backward compatible_monthly,isPartial,scale,backward compatible
2006-10-21,0,0,False,0.0,0.0
2006-10-22,0,0,False,0.0,0.0
2006-10-23,0,0,False,0.0,0.0
2006-10-24,88,88,False,0.88,77.44
2006-10-25,89,89,False,0.89,79.21000000000001
2006-10-26,0,0,False,0.0,0.0
2006-10-27,0,0,False,0.0,0.0
2006-10-28,0,0,False,0.0,0.0
2006-10-29,0,0,False,0.0,0.0
2006-10-30,0,0,False,0.0,0.0
2006-10-31,0,0,False,0.0,0.0
2006-11-01,0,0,False,0.0,0.0
2006-11-02,0,0,False,0.0,0.0
2006-11-03,0,0,False,0.0,0.0
2006-11-04,0,0,False,0.0,0.0
2006-11-05,0,0,False,0.0,0.0
2006-11-06,33,33,False,0.33,10.89
2006-11-07,0,0,False,0.0,0.0
2006-11-08,0,0,False,0.0,0.0
2006-11-09,0,0,False,0.0,0.0
2006-11-10,0,0,False,0.0,0.0
2006-11-11,0,0,False,0.0,0.0
2006-11-12,0,0,False,0.0,0.0
2006-11-13,0,0,False,0.0,0.0
2006-11-14,31,31,False,0.31,9.61
2006-11-15,32,32,False,0.32,10.24
2006-11-16,64,64,False,0.64,40.96
2006-11-17,34,34,False,0.34,11.56
2006-11-18,0,0,False,0.0,0.0
2006-11-19,0,0,False,0.0,0.0
2006-11-20,0,0,False,0.0,0.0
2006-11-21,0,0,False,0.0,0.0
2006-11-22,0,0,False,0.0,0.0
2006-11-23,0,0,False,0.0,0.0
2006-11-24,0,0,False,0.0,0.0
2006-11-25,0,0,False,0.0,0.0
2006-11-26,100,100,False,1.0,100.0
2006-11-27,31,31,False,0.31,9.61
2006-11-28,0,0,False,0.0,0.0
2006-11-29,0,0,False,0.0,0.0
2006-11-30,31,31,False,0.31,9.61
2006-12-01,0,0,False,0.0,0.0
2006-12-02,0,0,False,0.0,0.0
2006-12-03,0,0,False,0.0,0.0
2006-12-04,47,47,False,0.47,22.09
2006-12-05,46,46,False,0.46,21.16
2006-12-06,0,0,False,0.0,0.0
2006-12-07,0,0,False,0.0,0.0
2006-12-08,100,100,False,1.0,100.0
2006-12-09,0,0,False,0.0,0.0
2006-12-10,73,73,False,0.73,53.29
2006-12-11,47,47,False,0.47,22.09
2006-12-12,46,46,False,0.46,21.16
2006-12-13,47,47,False,0.47,22.09
2006-12-14,0,0,False,0.0,0.0
2006-12-15,0,0,False,0.0,0.0
2006-12-16,75,75,False,0.75,56.25
2006-12-17,0,0,False,0.0,0.0
2006-12-18,0,0,False,0.0,0.0
2006-12-19,0,0,False,0.0,0.0
2006-12-20,0,0,False,0.0,0.0
2006-12-21,0,0,False,0.0,0.0
2006-12-22,60,60,False,0.6,36.0
2006-12-23,84,84,False,0.84,70.56
2006-12-24,0,0,False,0.0,0.0
2006-12-25,0,0,False,0.0,0.0
2006-12-26,68,68,False,0.68,46.24
2006-12-27,58,58,False,0.58,33.64
2006-12-28,0,0,False,0.0,0.0
2006-12-29,0,0,False,0.0,0.0
2006-12-30,0,0,False,0.0,0.0
2006-12-31,79,79,False,0.79,62.410000000000004
2007-01-01,0,0,False,0.0,0.0
2007-01-02,0,0,False,0.0,0.0
2007-01-03,0,0,False,0.0,0.0
2007-01-04,0,0,False,0.0,0.0
2007-01-05,74,74,False,0.74,54.76
2007-01-06,0,0,False,0.0,0.0
2007-01-07,0,0,False,0.0,0.0
2007-01-08,71,71,False,0.71,50.41
2007-01-09,0,0,False,0.0,0.0
2007-01-10,34,34,False,0.34,11.56
2007-01-11,35,35,False,0.35,12.25
2007-01-12,0,0,False,0.0,0.0
2007-01-13,0,0,False,0.0,0.0
2007-01-14,0,0,False,0.0,0.0
2007-01-15,38,38,False,0.38,14.44
2007-01-16,0,0,False,0.0,0.0
2007-01-17,0,0,False,0.0,0.0
2007-01-18,0,0,False,0.0,0.0
2007-01-19,0,0,False,0.0,0.0
2007-01-20,100,100,False,1.0,100.0
2007-01-21,0,0,False,0.0,0.0
2007-01-22,0,0,False,0.0,0.0
2007-01-23,0,0,False,0.0,0.0
2007-01-24,0,0,False,0.0,0.0
2007-01-25,0,0,False,0.0,0.0
2007-01-26,35,35,False,0.35,12.25
2007-01-27,100,100,False,1.0,100.0
2007-01-28,0,0,False,0.0,0.0
2007-01-29,0,0,False,0.0,0.0
2007-01-30,32,32,False,0.32,10.24
2007-01-31,0,0,False,0.0,0.0
2007-02-01,0,0,False,0.0,0.0
2007-02-02,100,100,False,1.0,100.0
2007-02-03,0,0,False,0.0,0.0
2007-02-04,0,0,False,0.0,0.0
2007-02-05,0,0,False,0.0,0.0
2007-02-06,0,0,False,0.0,0.0
2007-02-07,32,32,False,0.32,10.24
2007-02-08,0,0,False,0.0,0.0
2007-02-09,33,33,False,0.33,10.89
2007-02-10,0,0,False,0.0,0.0
2007-02-11,0,0,False,0.0,0.0
2007-02-12,0,0,False,0.0,0.0
2007-02-13,61,61,False,0.61,37.21
2007-02-14,64,64,False,0.64,40.96
2007-02-15,33,33,False,0.33,10.89
2007-02-16,0,0,False,0.0,0.0
2007-02-17,0,0,False,0.0,0.0
2007-02-18,0,0,False,0.0,0.0
2007-02-19,0,0,False,0.0,0.0
2007-02-20,32,32,False,0.32,10.24
2007-02-21,0,0,False,0.0,0.0
2007-02-22,0,0,False,0.0,0.0
2007-02-23,33,33,False,0.33,10.89
2007-02-24,0,0,False,0.0,0.0
2007-02-25,0,0,False,0.0,0.0
2007-02-26,0,0,False,0.0,0.0
2007-02-27,0,0,False,0.0,0.0
2007-02-28,0,0,False,0.0,0.0
2007-03-01,68,68,False,0.68,46.24
2007-03-02,0,0,False,0.0,0.0
2007-03-03,0,0,False,0.0,0.0
2007-03-04,51,51,False,0.51,26.01
2007-03-05,0,0,False,0.0,0.0
2007-03-06,0,0,False,0.0,0.0
2007-03-07,33,33,False,0.33,10.89
2007-03-08,0,0,False,0.0,0.0
2007-03-09,0,0,False,0.0,0.0
2007-03-10,0,0,False,0.0,0.0
2007-03-11,0,0,False,0.0,0.0
2007-03-12,0,0,False,0.0,0.0
2007-03-13,0,0,False,0.0,0.0
2007-03-14,0,0,False,0.0,0.0
2007-03-15,35,35,False,0.35,12.25
2007-03-16,0,0,False,0.0,0.0
2007-03-17,52,52,False,0.52,27.04
2007-03-18,0,0,False,0.0,0.0
2007-03-19,0,0,False,0.0,0.0
2007-03-20,0,0,False,0.0,0.0
2007-03-21,68,68,False,0.68,46.24
2007-03-22,69,69,False,0.69,47.61
2007-03-23,37,37,False,0.37,13.69
2007-03-24,0,0,False,0.0,0.0
2007-03-25,0,0,False,0.0,0.0
2007-03-26,0,0,False,0.0,0.0
2007-03-27,100,100,False,1.0,100.0
2007-03-28,0,0,False,0.0,0.0
2007-03-29,34,34,False,0.34,11.56
2007-03-30,37,37,False,0.37,13.69
2007-03-31,0,0,False,0.0,0.0
2007-04-01,51,51,False,0.51,26.01
2007-04-02,0,0,False,0.0,0.0
2007-04-03,0,0,False,0.0,0.0
2007-04-04,0,0,False,0.0,0.0
2007-04-05,0,0,False,0.0,0.0
2007-04-06,0,0,False,0.0,0.0
2007-04-07,100,100,False,1.0,100.0
2007-04-08,0,0,False,0.0,0.0
2007-04-09,0,0,False,0.0,0.0
2007-04-10,0,0,False,0.0,0.0
2007-04-11,0,0,False,0.0,0.0
2007-04-12,0,0,False,0.0,0.0
2007-04-13,0,0,False,0.0,0.0
2007-04-14,0,0,False,0.0,0.0
2007-04-15,0,0,False,0.0,0.0
2007-04-16,0,0,False,0.0,0.0
2007-04-17,31,31,False,0.31,9.61
2007-04-18,0,0,False,0.0,0.0
2007-04-19,33,33,False,0.33,10.89
2007-04-20,0,0,False,0.0,0.0
2007-04-21,0,0,False,0.0,0.0
2007-04-22,0,0,False,0.0,0.0
2007-04-23,0,0,False,0.0,0.0
2007-04-24,0,0,False,0.0,0.0
2007-04-25,31,31,False,0.31,9.61
2007-04-26,0,0,False,0.0,0.0
2007-04-27,0,0,False,0.0,0.0
2007-04-28,51,51,False,0.51,26.01
2007-04-29,0,0,False,0.0,0.0
2007-04-30,0,0,False,0.0,0.0
2007-05-01,0,0,False,0.0,0.0
2007-05-02,0,0,False,0.0,0.0
2007-05-03,0,0,False,0.0,0.0
2007-05-04,36,36,False,0.36,12.959999999999999
2007-05-05,0,0,False,0.0,0.0
2007-05-06,0,0,False,0.0,0.0
2007-05-07,0,0,False,0.0,0.0
2007-05-08,0,0,False,0.0,0.0
2007-05-09,0,0,False,0.0,0.0
2007-05-10,0,0,False,0.0,0.0
2007-05-11,0,0,False,0.0,0.0
2007-05-12,0,0,False,0.0,0.0
2007-05-13,0,0,False,0.0,0.0
2007-05-14,0,0,False,0.0,0.0
2007-05-15,32,32,False,0.32,10.24
2007-05-16,32,32,False,0.32,10.24
2007-05-17,0,0,False,0.0,0.0
2007-05-18,0,0,False,0.0,0.0
2007-05-19,0,0,False,0.0,0.0
2007-05-20,0,0,False,0.0,0.0
2007-05-21,33,33,False,0.33,10.89
2007-05-22,0,0,False,0.0,0.0
2007-05-23,0,0,False,0.0,0.0
2007-05-24,33,33,False,0.33,10.89
2007-05-25,0,0,False,0.0,0.0
2007-05-26,56,56,False,0.56,31.360000000000003
2007-05-27,0,0,False,0.0,0.0
2007-05-28,100,100,False,1.0,100.0
2007-05-29,0,0,False,0.0,0.0
2007-05-30,0,0,False,0.0,0.0
2007-05-31,0,0,False,0.0,0.0
2007-06-01,54,54,False,0.54,29.160000000000004
2007-06-02,0,0,False,0.0,0.0
2007-06-03,77,77,False,0.77,59.29
2007-06-04,49,49,False,0.49,24.009999999999998
2007-06-05,49,49,False,0.49,24.009999999999998
2007-06-06,0,0,False,0.0,0.0
2007-06-07,51,51,False,0.51,26.01
2007-06-08,0,0,False,0.0,0.0
2007-06-09,81,81,False,0.81,65.61
2007-06-10,0,0,False,0.0,0.0
2007-06-11,0,0,False,0.0,0.0
2007-06-12,0,0,False,0.0,0.0
2007-06-13,0,0,False,0.0,0.0
2007-06-14,0,0,False,0.0,0.0
2007-06-15,0,0,False,0.0,0.0
2007-06-16,89,89,False,0.89,79.21000000000001
2007-06-17,0,0,False,0.0,0.0
2007-06-18,55,55,False,0.55,30.250000000000004
2007-06-19,0,0,False,0.0,0.0
2007-06-20,0,0,False,0.0,0.0
2007-06-21,0,0,False,0.0,0.0
2007-06-22,54,54,False,0.54,29.160000000000004
2007-06-23,81,81,False,0.81,65.61
2007-06-24,0,0,False,0.0,0.0
2007-06-25,100,100,False,1.0,100.0
2007-06-26,0,0,False,0.0,0.0
2007-06-27,51,51,False,0.51,26.01
2007-06-28,0,0,False,0.0,0.0
2007-06-29,0,0,False,0.0,0.0
2007-06-30,0,0,False,0.0,0.0
2007-07-01,0,0,False,0.0,0.0
2007-07-02,0,0,False,0.0,0.0
2007-07-03,100,100,False,1.0,100.0
2007-07-04,0,0,False,0.0,0.0
2007-07-05,53,53,False,0.53,28.09
2007-07-06,0,0,False,0.0,0.0
2007-07-07,0,0,False,0.0,0.0
2007-07-08,0,0,False,0.0,0.0
2007-07-09,47,47,False,0.47,22.09
2007-07-10,0,0,False,0.0,0.0
2007-07-11,48,48,False,0.48,23.04
2007-07-12,48,48,False,0.48,23.04
2007-07-13,0,0,False,0.0,0.0
2007-07-14,0,0,False,0.0,0.0
2007-07-15,0,0,False,0.0,0.0
2007-07-16,47,47,False,0.47,22.09
2007-07-17,0,0,False,0.0,0.0
2007-07-18,47,47,False,0.47,22.09
2007-07-19,48,48,False,0.48,23.04
2007-07-20,0,0,False,0.0,0.0
2007-07-21,0,0,False,0.0,0.0
2007-07-22,0,0,False,0.0,0.0
2007-07-23,47,47,False,0.47,22.09
2007-07-24,0,0,False,0.0,0.0
2007-07-25,0,0,False,0.0,0.0
2007-07-26,0,0,False,0.0,0.0
2007-07-27,0,0,False,0.0,0.0
2007-07-28,0,0,False,0.0,0.0
2007-07-29,0,0,False,0.0,0.0
2007-07-30,46,46,False,0.46,21.16
2007-07-31,0,0,False,0.0,0.0
2007-08-01,52,52,False,0.52,27.04
2007-08-02,0,0,False,0.0,0.0
2007-08-03,0,0,False,0.0,0.0
2007-08-04,0,0,False,0.0,0.0
2007-08-05,0,0,False,0.0,0.0
2007-08-06,51,51,False,0.51,26.01
2007-08-07,51,51,False,0.51,26.01
2007-08-08,0,0,False,0.0,0.0
2007-08-09,0,0,False,0.0,0.0
2007-08-10,0,0,False,0.0,0.0
2007-08-11,0,0,False,0.0,0.0
2007-08-12,0,0,False,0.0,0.0
2007-08-13,0,0,False,0.0,0.0
2007-08-14,100,100,False,1.0,100.0
2007-08-15,51,51,False,0.51,26.01
2007-08-16,0,0,False,0.0,0.0
2007-08-17,0,0,False,0.0,0.0
2007-08-18,0,0,False,0.0,0.0
2007-08-19,79,79,False,0.79,62.410000000000004
2007-08-20,0,0,False,0.0,0.0
2007-08-21,0,0,False,0.0,0.0
2007-08-22,0,0,False,0.0,0.0
2007-08-23,52,52,False,0.52,27.04
2007-08-24,55,55,False,0.55,30.250000000000004
2007-08-25,0,0,False,0.0,0.0
2007-08-26,0,0,False,0.0,0.0
2007-08-27,0,0,False,0.0,0.0
2007-08-28,0,0,False,0.0,0.0
2007-08-29,0,0,False,0.0,0.0
2007-08-30,0,0,False,0.0,0.0
2007-08-31,0,0,False,0.0,0.0
2007-09-01,0,0,False,0.0,0.0
2007-09-02,0,0,False,0.0,0.0
2007-09-03,0,0,False,0.0,0.0
2007-09-04,0,0,False,0.0,0.0
2007-09-05,47,47,False,0.47,22.09
2007-09-06,0,0,False,0.0,0.0
2007-09-07,0,0,False,0.0,0.0
2007-09-08,0,0,False,0.0,0.0
2007-09-09,69,69,False,0.69,47.61
2007-09-10,46,46,False,0.46,21.16
2007-09-11,45,45,False,0.45,20.25
2007-09-12,47,47,False,0.47,22.09
2007-09-13,47,47,False,0.47,22.09
2007-09-14,0,0,False,0.0,0.0
2007-09-15,0,0,False,0.0,0.0
2007-09-16,70,70,False,0.7,49.0
2007-09-17,0,0,False,0.0,0.0
2007-09-18,46,46,False,0.46,21.16
2007-09-19,0,0,False,0.0,0.0
2007-09-20,0,0,False,0.0,0.0
2007-09-21,100,100,False,1.0,100.0
2007-09-22,0,0,False,0.0,0.0
2007-09-23,0,0,False,0.0,0.0
2007-09-24,0,0,False,0.0,0.0
2007-09-25,45,45,False,0.45,20.25
2007-09-26,46,46,False,0.46,21.16
2007-09-27,46,46,False,0.46,21.16
2007-09-28,0,0,False,0.0,0.0
2007-09-29,0,0,False,0.0,0.0
2007-09-30,0,0,False,0.0,0.0
2007-10-01,0,0,False,0.0,0.0
2007-10-02,0,0,False,0.0,0.0
2007-10-03,0,0,False,0.0,0.0
2007-10-04,0,0,False,0.0,0.0
2007-10-05,54,54,False,0.54,29.160000000000004
2007-10-06,0,0,False,0.0,0.0
2007-10-07,0,0,False,0.0,0.0
2007-10-08,0,0,False,0.0,0.0
2007-10-09,49,49,False,0.49,24.009999999999998
2007-10-10,0,0,False,0.0,0.0
2007-10-11,0,0,False,0.0,0.0
2007-10-12,0,0,False,0.0,0.0
2007-10-13,0,0,False,0.0,0.0
2007-10-14,0,0,False,0.0,0.0
2007-10-15,0,0,False,0.0,0.0
2007-10-16,48,48,False,0.48,23.04
2007-10-17,49,49,False,0.49,24.009999999999998
2007-10-18,100,100,False,1.0,100.0
2007-10-19,53,53,False,0.53,28.09
2007-10-20,77,77,False,0.77,59.29
2007-10-21,76,76,False,0.76,57.76
2007-10-22,0,0,False,0.0,0.0
2007-10-23,47,47,False,0.47,22.09
2007-10-24,0,0,False,0.0,0.0
2007-10-25,0,0,False,0.0,0.0
2007-10-26,53,53,False,0.53,28.09
2007-10-27,0,0,False,0.0,0.0
2007-10-28,0,0,False,0.0,0.0
2007-10-29,0,0,False,0.0,0.0
2007-10-30,48,48,False,0.48,23.04
2007-10-31,0,0,False,0.0,0.0
2007-11-01,0,0,False,0.0,0.0
2007-11-02,0,0,False,0.0,0.0
2007-11-03,0,0,False,0.0,0.0
2007-11-04,0,0,False,0.0,0.0
2007-11-05,49,49,False,0.49,24.009999999999998
2007-11-06,49,49,False,0.49,24.009999999999998
2007-11-07,0,0,False,0.0,0.0
2007-11-08,100,100,False,1.0,100.0
2007-11-09,53,53,False,0.53,28.09
2007-11-10,0,0,False,0.0,0.0
2007-11-11,0,0,False,0.0,0.0
2007-11-12,0,0,False,0.0,0.0
2007-11-13,48,48,False,0.48,23.04
2007-11-14,31,31,False,0.31,9.61
2007-11-15,99,99,False,0.99,98.01
2007-11-16,53,53,False,0.53,28.09
2007-11-17,0,0,False,0.0,0.0
2007-11-18,0,0,False,0.0,0.0
2007-11-19,0,0,False,0.0,0.0
2007-11-20,50,50,False,0.5,25.0
2007-11-21,0,0,False,0.0,0.0
2007-11-22,79,79,False,0.79,62.410000000000004
2007-11-23,0,0,False,0.0,0.0
2007-11-24,0,0,False,0.0,0.0
2007-11-25,0,0,False,0.0,0.0
2007-11-26,0,0,False,0.0,0.0
2007-11-27,46,46,False,0.46,21.16
2007-11-28,0,0,False,0.0,0.0
2007-11-29,0,0,False,0.0,0.0
2007-11-30,0,0,False,0.0,0.0
2007-12-01,100,100,False,1.0,100.0
2007-12-02,51,51,False,0.51,26.01
2007-12-03,0,0,False,0.0,0.0
2007-12-04,68,68,False,0.68,46.24
2007-12-05,0,0,False,0.0,0.0
2007-12-06,0,0,False,0.0,0.0
2007-12-07,0,0,False,0.0,0.0
2007-12-08,0,0,False,0.0,0.0
2007-12-09,0,0,False,0.0,0.0
2007-12-10,0,0,False,0.0,0.0
2007-12-11,33,33,False,0.33,10.89
2007-12-12,35,35,False,0.35,12.25
2007-12-13,0,0,False,0.0,0.0
2007-12-14,0,0,False,0.0,0.0
2007-12-15,0,0,False,0.0,0.0
2007-12-16,52,52,False,0.52,27.04
2007-12-17,0,0,False,0.0,0.0
2007-12-18,72,72,False,0.72,51.839999999999996
2007-12-19,0,0,False,0.0,0.0
2007-12-20,0,0,False,0.0,0.0
2007-12-21,85,85,False,0.85,72.25
2007-12-22,0,0,False,0.0,0.0
2007-12-23,63,63,False,0.63,39.69
2007-12-24,56,56,False,0.56,31.360000000000003
2007-12-25,0,0,False,0.0,0.0
2007-12-26,47,47,False,0.47,22.09
2007-12-27,43,43,False,0.43,18.49
2007-12-28,43,43,False,0.43,18.49
2007-12-29,55,55,False,0.55,30.250000000000004
2007-12-30,0,0,False,0.0,0.0
2007-12-31,46,46,False,0.46,21.16
2008-01-01,0,0,False,0.0,0.0
2008-01-02,0,0,False,0.0,0.0
2008-01-03,35,35,False,0.35,12.25
2008-01-04,36,36,False,0.36,12.959999999999999
2008-01-05,0,0,False,0.0,0.0
2008-01-06,0,0,False,0.0,0.0
2008-01-07,0,0,False,0.0,0.0
2008-01-08,0,0,False,0.0,0.0
2008-01-09,0,0,False,0.0,0.0
2008-01-10,68,68,False,0.68,46.24
2008-01-11,0,0,False,0.0,0.0
2008-01-12,0,0,False,0.0,0.0
2008-01-13,0,0,False,0.0,0.0
2008-01-14,34,34,False,0.34,11.56
2008-01-15,0,0,False,0.0,0.0
2008-01-16,34,34,False,0.34,11.56
2008-01-17,0,0,False,0.0,0.0
2008-01-18,0,0,False,0.0,0.0
2008-01-19,0,0,False,0.0,0.0
2008-01-20,100,100,False,1.0,100.0
2008-01-21,0,0,False,0.0,0.0
2008-01-22,0,0,False,0.0,0.0
2008-01-23,0,0,False,0.0,0.0
2008-01-24,0,0,False,0.0,0.0
2008-01-25,0,0,False,0.0,0.0
2008-01-26,0,0,False,0.0,0.0
2008-01-27,0,0,False,0.0,0.0
2008-01-28,0,0,False,0.0,0.0
2008-01-29,32,32,False,0.32,10.24
2008-01-30,33,33,False,0.33,10.89
2008-01-31,66,66,False,0.66,43.56
2008-02-01,0,0,False,0.0,0.0
2008-02-02,0,0,False,0.0,0.0
2008-02-03,0,0,False,0.0,0.0
2008-02-04,0,0,False,0.0,0.0
2008-02-05,0,0,False,0.0,0.0
2008-02-06,0,0,False,0.0,0.0
2008-02-07,0,0,False,0.0,0.0
2008-02-08,0,0,False,0.0,0.0
2008-02-09,0,0,False,0.0,0.0
2008-02-10,72,72,False,0.72,51.839999999999996
2008-02-11,0,0,False,0.0,0.0
2008-02-12,0,0,False,0.0,0.0
2008-02-13,48,48,False,0.48,23.04
2008-02-14,51,51,False,0.51,26.01
2008-02-15,54,54,False,0.54,29.160000000000004
2008-02-16,72,72,False,0.72,51.839999999999996
2008-02-17,0,0,False,0.0,0.0
2008-02-18,0,0,False,0.0,0.0
2008-02-19,0,0,False,0.0,0.0
2008-02-20,0,0,False,0.0,0.0
2008-02-21,0,0,False,0.0,0.0
2008-02-22,100,100,False,1.0,100.0
2008-02-23,70,70,False,0.7,49.0
2008-02-24,0,0,False,0.0,0.0
2008-02-25,0,0,False,0.0,0.0
2008-02-26,0,0,False,0.0,0.0
2008-02-27,0,0,False,0.0,0.0
2008-02-28,0,0,False,0.0,0.0
2008-02-29,0,0,False,0.0,0.0
2008-03-01,74,74,False,0.74,54.76
2008-03-02,75,75,False,0.75,56.25
2008-03-03,51,51,False,0.51,26.01
2008-03-04,0,0,False,0.0,0.0
2008-03-05,49,49,False,0.49,24.009999999999998
2008-03-06,50,50,False,0.5,25.0
2008-03-07,0,0,False,0.0,0.0
2008-03-08,0,0,False,0.0,0.0
2008-03-09,0,0,False,0.0,0.0
2008-03-10,100,100,False,1.0,100.0
2008-03-11,99,99,False,0.99,98.01
2008-03-12,52,52,False,0.52,27.04
2008-03-13,51,51,False,0.51,26.01
2008-03-14,55,55,False,0.55,30.250000000000004
2008-03-15,76,76,False,0.76,57.76
2008-03-16,77,77,False,0.77,59.29
2008-03-17,0,0,False,0.0,0.0
2008-03-18,51,51,False,0.51,26.01
2008-03-19,54,54,False,0.54,29.160000000000004
2008-03-20,0,0,False,0.0,0.0
2008-03-21,0,0,False,0.0,0.0
2008-03-22,0,0,False,0.0,0.0
2008-03-23,92,92,False,0.92,84.64
2008-03-24,55,55,False,0.55,30.250000000000004
2008-03-25,0,0,False,0.0,0.0
2008-03-26,51,51,False,0.51,26.01
2008-03-27,0,0,False,0.0,0.0
2008-03-28,0,0,False,0.0,0.0
2008-03-29,0,0,False,0.0,0.0
2008-03-30,0,0,False,0.0,0.0
2008-03-31,49,49,False,0.49,24.009999999999998
2008-04-01,0,0,False,0.0,0.0
2008-04-02,0,0,False,0.0,0.0
2008-04-03,100,100,False,1.0,100.0
2008-04-04,35,35,False,0.35,12.25
2008-04-05,50,50,False,0.5,25.0
2008-04-06,0,0,False,0.0,0.0
2008-04-07,66,66,False,0.66,43.56
2008-04-08,0,0,False,0.0,0.0
2008-04-09,0,0,False,0.0,0.0
2008-04-10,34,34,False,0.34,11.56
2008-04-11,0,0,False,0.0,0.0
2008-04-12,0,0,False,0.0,0.0
2008-04-13,0,0,False,0.0,0.0
2008-04-14,0,0,False,0.0,0.0
2008-04-15,0,0,False,0.0,0.0
2008-04-16,34,34,False,0.34,11.56
2008-04-17,0,0,False,0.0,0.0
2008-04-18,0,0,False,0.0,0.0
2008-04-19,0,0,False,0.0,0.0
2008-04-20,0,0,False,0.0,0.0
2008-04-21,0,0,False,0.0,0.0
2008-04-22,0,0,False,0.0,0.0
2008-04-23,34,34,False,0.34,11.56
2008-04-24,0,0,False,0.0,0.0
2008-04-25,0,0,False,0.0,0.0
2008-04-26,0,0,False,0.0,0.0
2008-04-27,51,51,False,0.51,26.01
2008-04-28,32,32,False,0.32,10.24
2008-04-29,0,0,False,0.0,0.0
2008-04-30,33,33,False,0.33,10.89
2008-05-01,0,0,False,0.0,0.0
2008-05-02,0,0,False,0.0,0.0
2008-05-03,69,69,False,0.69,47.61
2008-05-04,0,0,False,0.0,0.0
2008-05-05,0,0,False,0.0,0.0
2008-05-06,0,0,False,0.0,0.0
2008-05-07,0,0,False,0.0,0.0
2008-05-08,0,0,False,0.0,0.0
2008-05-09,0,0,False,0.0,0.0
2008-05-10,0,0,False,0.0,0.0
2008-05-11,0,0,False,0.0,0.0
2008-05-12,90,90,False,0.9,81.0
2008-05-13,0,0,False,0.0,0.0
2008-05-14,0,0,False,0.0,0.0
2008-05-15,45,45,False,0.45,20.25
2008-05-16,0,0,False,0.0,0.0
2008-05-17,75,75,False,0.75,56.25
2008-05-18,73,73,False,0.73,53.29
2008-05-19,0,0,False,0.0,0.0
2008-05-20,45,45,False,0.45,20.25
2008-05-21,0,0,False,0.0,0.0
2008-05-22,0,0,False,0.0,0.0
2008-05-23,0,0,False,0.0,0.0
2008-05-24,77,77,False,0.77,59.29
2008-05-25,0,0,False,0.0,0.0
2008-05-26,0,0,False,0.0,0.0
2008-05-27,45,45,False,0.45,20.25
2008-05-28,45,45,False,0.45,20.25
2008-05-29,0,0,False,0.0,0.0
2008-05-30,100,100,False,1.0,100.0
2008-05-31,71,71,False,0.71,50.41
2008-06-01,0,0,False,0.0,0.0
2008-06-02,0,0,False,0.0,0.0
2008-06-03,0,0,False,0.0,0.0
2008-06-04,60,60,False,0.6,36.0
2008-06-05,63,63,False,0.63,39.69
2008-06-06,0,0,False,0.0,0.0
2008-06-07,0,0,False,0.0,0.0
2008-06-08,0,0,False,0.0,0.0
2008-06-09,0,0,False,0.0,0.0
2008-06-10,64,64,False,0.64,40.96
2008-06-11,0,0,False,0.0,0.0
2008-06-12,66,66,False,0.66,43.56
2008-06-13,0,0,False,0.0,0.0
2008-06-14,0,0,False,0.0,0.0
2008-06-15,0,0,False,0.0,0.0
2008-06-16,0,0,False,0.0,0.0
2008-06-17,0,0,False,0.0,0.0
2008-06-18,65,65,False,0.65,42.25
2008-06-19,0,0,False,0.0,0.0
2008-06-20,70,70,False,0.7,49.0
2008-06-21,0,0,False,0.0,0.0
2008-06-22,0,0,False,0.0,0.0
2008-06-23,64,64,False,0.64,40.96
2008-06-24,65,65,False,0.65,42.25
2008-06-25,0,0,False,0.0,0.0
2008-06-26,66,66,False,0.66,43.56
2008-06-27,0,0,False,0.0,0.0
2008-06-28,100,100,False,1.0,100.0
2008-06-29,0,0,False,0.0,0.0
2008-06-30,0,0,False,0.0,0.0
2008-07-01,31,31,False,0.31,9.61
2008-07-02,0,0,False,0.0,0.0
2008-07-03,0,0,False,0.0,0.0
2008-07-04,0,0,False,0.0,0.0
2008-07-05,0,0,False,0.0,0.0
2008-07-06,0,0,False,0.0,0.0
2008-07-07,0,0,False,0.0,0.0
2008-07-08,30,30,False,0.3,9.0
2008-07-09,0,0,False,0.0,0.0
2008-07-10,0,0,False,0.0,0.0
2008-07-11,100,100,False,1.0,100.0
2008-07-12,48,48,False,0.48,23.04
2008-07-13,49,49,False,0.49,24.009999999999998
2008-07-14,0,0,False,0.0,0.0
2008-07-15,0,0,False,0.0,0.0
2008-07-16,0,0,False,0.0,0.0
2008-07-17,0,0,False,0.0,0.0
2008-07-18,33,33,False,0.33,10.89
2008-07-19,0,0,False,0.0,0.0
2008-07-20,0,0,False,0.0,0.0
2008-07-21,0,0,False,0.0,0.0
2008-07-22,30,30,False,0.3,9.0
2008-07-23,0,0,False,0.0,0.0
2008-07-24,31,31,False,0.31,9.61
2008-07-25,0,0,False,0.0,0.0
2008-07-26,0,0,False,0.0,0.0
2008-07-27,48,48,False,0.48,23.04
2008-07-28,30,30,False,0.3,9.0
2008-07-29,0,0,False,0.0,0.0
2008-07-30,0,0,False,0.0,0.0
2008-07-31,31,31,False,0.31,9.61
2008-08-01,35,35,False,0.35,12.25
2008-08-02,0,0,False,0.0,0.0
2008-08-03,51,51,False,0.51,26.01
2008-08-04,0,0,False,0.0,0.0
2008-08-05,95,95,False,0.95,90.25
2008-08-06,0,0,False,0.0,0.0
2008-08-07,0,0,False,0.0,0.0
2008-08-08,0,0,False,0.0,0.0
2008-08-09,0,0,False,0.0,0.0
