date,benevolence_unscaled,benevolence_monthly,isPartial,scale,benevolence
2012-12-12,99,99,False,0.99,98.01
2012-12-13,67,67,False,0.67,44.89
2012-12-14,45,45,False,0.45,20.25
2012-12-15,68,68,False,0.68,46.24
2012-12-16,41,41,False,0.41,16.81
2012-12-17,67,67,False,0.67,44.89
2012-12-18,45,45,False,0.45,20.25
2012-12-19,46,46,False,0.46,21.16
2012-12-20,23,23,False,0.23,5.29
2012-12-21,61,61,False,0.61,37.21
2012-12-22,15,15,False,0.15,2.25
2012-12-23,60,60,False,0.6,36.0
2012-12-24,71,71,False,0.71,50.41
2012-12-25,48,48,False,0.48,23.04
2012-12-26,0,0,False,0.0,0.0
2012-12-27,48,48,False,0.48,23.04
2012-12-28,12,12,False,0.12,1.44
2012-12-29,14,14,False,0.14,1.9600000000000002
2012-12-30,14,14,False,0.14,1.9600000000000002
2012-12-31,62,62,False,0.62,38.44
2013-01-01,17,17,False,0.17,2.89
2013-01-02,79,79,False,0.79,62.410000000000004
2013-01-03,52,52,False,0.52,27.04
2013-01-04,40,40,False,0.4,16.0
2013-01-05,60,60,False,0.6,36.0
2013-01-06,45,45,False,0.45,20.25
2013-01-07,63,63,False,0.63,39.69
2013-01-08,87,87,False,0.87,75.69
2013-01-09,100,100,False,1.0,100.0
2013-01-10,76,76,False,0.76,57.76
2013-01-11,78,78,False,0.78,60.84
2013-01-12,45,45,False,0.45,20.25
2013-01-13,15,15,False,0.15,2.25
2013-01-14,99,99,False,0.99,98.01
2013-01-15,37,37,False,0.37,13.69
2013-01-16,87,87,False,0.87,75.69
2013-01-17,88,88,False,0.88,77.44
2013-01-18,26,26,False,0.26,6.76
2013-01-19,61,61,False,0.61,37.21
2013-01-20,31,31,False,0.31,9.61
2013-01-21,39,39,False,0.39,15.21
2013-01-22,61,61,False,0.61,37.21
2013-01-23,98,98,False,0.98,96.03999999999999
2013-01-24,50,50,False,0.5,25.0
2013-01-25,13,13,False,0.13,1.69
2013-01-26,59,59,False,0.59,34.809999999999995
2013-01-27,89,89,False,0.89,79.21000000000001
2013-01-28,84,84,False,0.84,70.56
2013-01-29,98,98,False,0.98,96.03999999999999
2013-01-30,73,73,False,0.73,53.29
2013-01-31,86,86,False,0.86,73.96
2013-02-01,52,52,False,0.52,27.04
2013-02-02,12,12,False,0.12,1.44
2013-02-03,24,24,False,0.24,5.76
2013-02-04,80,80,False,0.8,64.0
2013-02-05,100,100,False,1.0,100.0
2013-02-06,49,49,False,0.49,24.009999999999998
2013-02-07,70,70,False,0.7,49.0
2013-02-08,41,41,False,0.41,16.81
2013-02-09,49,49,False,0.49,24.009999999999998
2013-02-10,61,61,False,0.61,37.21
2013-02-11,58,58,False,0.58,33.64
2013-02-12,59,59,False,0.59,34.809999999999995
2013-02-13,69,69,False,0.69,47.61
2013-02-14,41,41,False,0.41,16.81
2013-02-15,95,95,False,0.95,90.25
2013-02-16,12,12,False,0.12,1.44
2013-02-17,12,12,False,0.12,1.44
2013-02-18,21,21,False,0.21,4.41
2013-02-19,29,29,False,0.29,8.41
2013-02-20,50,50,False,0.5,25.0
2013-02-21,20,20,False,0.2,4.0
2013-02-22,62,62,False,0.62,38.44
2013-02-23,12,12,False,0.12,1.44
2013-02-24,36,36,False,0.36,12.959999999999999
2013-02-25,87,87,False,0.87,75.69
2013-02-26,29,29,False,0.29,8.41
2013-02-27,40,40,False,0.4,16.0
2013-02-28,30,30,False,0.3,9.0
2013-03-01,81,81,False,0.81,65.61
2013-03-02,48,48,False,0.48,23.04
2013-03-03,72,72,False,0.72,51.839999999999996
2013-03-04,49,49,False,0.49,24.009999999999998
2013-03-05,38,38,False,0.38,14.44
2013-03-06,29,29,False,0.29,8.41
2013-03-07,30,30,False,0.3,9.0
2013-03-08,80,80,False,0.8,64.0
2013-03-09,24,24,False,0.24,5.76
2013-03-10,24,24,False,0.24,5.76
2013-03-11,79,79,False,0.79,62.410000000000004
2013-03-12,39,39,False,0.39,15.21
2013-03-13,49,49,False,0.49,24.009999999999998
2013-03-14,100,100,False,1.0,100.0
2013-03-15,21,21,False,0.21,4.41
2013-03-16,12,12,False,0.12,1.44
2013-03-17,48,48,False,0.48,23.04
2013-03-18,19,19,False,0.19,3.61
2013-03-19,29,29,False,0.29,8.41
2013-03-20,60,60,False,0.6,36.0
2013-03-21,10,10,False,0.1,1.0
2013-03-22,20,20,False,0.2,4.0
2013-03-23,36,36,False,0.36,12.959999999999999
2013-03-24,60,60,False,0.6,36.0
2013-03-25,77,77,False,0.77,59.29
2013-03-26,30,30,False,0.3,9.0
2013-03-27,50,50,False,0.5,25.0
2013-03-28,21,21,False,0.21,4.41
2013-03-29,44,44,False,0.44,19.36
2013-03-30,25,25,False,0.25,6.25
2013-03-31,39,39,False,0.39,15.21
2013-04-01,90,90,False,0.9,81.0
2013-04-02,79,79,False,0.79,62.410000000000004
2013-04-03,80,80,False,0.8,64.0
2013-04-04,69,69,False,0.69,47.61
2013-04-05,84,84,False,0.84,70.56
2013-04-06,42,42,False,0.42,17.64
2013-04-07,43,43,False,0.43,18.49
2013-04-08,56,56,False,0.56,31.360000000000003
2013-04-09,67,67,False,0.67,44.89
2013-04-10,67,67,False,0.67,44.89
2013-04-11,45,45,False,0.45,20.25
2013-04-12,47,47,False,0.47,22.09
2013-04-13,28,28,False,0.28,7.840000000000001
2013-04-14,14,14,False,0.14,1.9600000000000002
2013-04-15,44,44,False,0.44,19.36
2013-04-16,100,100,False,1.0,100.0
2013-04-17,67,67,False,0.67,44.89
2013-04-18,79,79,False,0.79,62.410000000000004
2013-04-19,92,92,False,0.92,84.64
2013-04-20,28,28,False,0.28,7.840000000000001
2013-04-21,71,71,False,0.71,50.41
2013-04-22,56,56,False,0.56,31.360000000000003
2013-04-23,67,67,False,0.67,44.89
2013-04-24,45,45,False,0.45,20.25
2013-04-25,70,70,False,0.7,49.0
2013-04-26,48,48,False,0.48,23.04
2013-04-27,14,14,False,0.14,1.9600000000000002
2013-04-28,57,57,False,0.57,32.489999999999995
2013-04-29,67,67,False,0.67,44.89
2013-04-30,67,67,False,0.67,44.89
2013-05-01,25,25,False,0.25,6.25
2013-05-02,99,99,False,0.99,98.01
2013-05-03,39,39,False,0.39,15.21
2013-05-04,79,79,False,0.79,62.410000000000004
2013-05-05,96,96,False,0.96,92.16
2013-05-06,100,100,False,1.0,100.0
2013-05-07,38,38,False,0.38,14.44
2013-05-08,87,87,False,0.87,75.69
2013-05-09,51,51,False,0.51,26.01
2013-05-10,93,93,False,0.93,86.49000000000001
2013-05-11,97,97,False,0.97,94.09
2013-05-12,33,33,False,0.33,10.89
2013-05-13,90,90,False,0.9,81.0
2013-05-14,88,88,False,0.88,77.44
2013-05-15,51,51,False,0.51,26.01
2013-05-16,38,38,False,0.38,14.44
2013-05-17,27,27,False,0.27,7.290000000000001
2013-05-18,65,65,False,0.65,42.25
2013-05-19,63,63,False,0.63,39.69
2013-05-20,88,88,False,0.88,77.44
2013-05-21,74,74,False,0.74,54.76
2013-05-22,38,38,False,0.38,14.44
2013-05-23,51,51,False,0.51,26.01
2013-05-24,14,14,False,0.14,1.9600000000000002
2013-05-25,84,84,False,0.84,70.56
2013-05-26,52,52,False,0.52,27.04
2013-05-27,16,16,False,0.16,2.56
2013-05-28,38,38,False,0.38,14.44
2013-05-29,25,25,False,0.25,6.25
2013-05-30,38,38,False,0.38,14.44
2013-05-31,40,40,False,0.4,16.0
2013-06-01,98,98,False,0.98,96.03999999999999
2013-06-02,78,78,False,0.78,60.84
2013-06-03,31,31,False,0.31,9.61
2013-06-04,77,77,False,0.77,59.29
2013-06-05,47,47,False,0.47,22.09
2013-06-06,94,94,False,0.94,88.36
2013-06-07,48,48,False,0.48,23.04
2013-06-08,58,58,False,0.58,33.64
2013-06-09,59,59,False,0.59,34.809999999999995
2013-06-10,31,31,False,0.31,9.61
2013-06-11,31,31,False,0.31,9.61
2013-06-12,47,47,False,0.47,22.09
2013-06-13,93,93,False,0.93,86.49000000000001
2013-06-14,50,50,False,0.5,25.0
2013-06-15,40,40,False,0.4,16.0
2013-06-16,81,81,False,0.81,65.61
2013-06-17,63,63,False,0.63,39.69
2013-06-18,0,0,False,0.0,0.0
2013-06-19,47,47,False,0.47,22.09
2013-06-20,16,16,False,0.16,2.56
2013-06-21,49,49,False,0.49,24.009999999999998
2013-06-22,100,100,False,1.0,100.0
2013-06-23,61,61,False,0.61,37.21
2013-06-24,94,94,False,0.94,88.36
2013-06-25,31,31,False,0.31,9.61
2013-06-26,47,47,False,0.47,22.09
2013-06-27,48,48,False,0.48,23.04
2013-06-28,49,49,False,0.49,24.009999999999998
2013-06-29,98,98,False,0.98,96.03999999999999
2013-06-30,40,40,False,0.4,16.0
2013-07-01,32,32,False,0.32,10.24
2013-07-02,64,64,False,0.64,40.96
2013-07-03,49,49,False,0.49,24.009999999999998
2013-07-04,39,39,False,0.39,15.21
2013-07-05,76,76,False,0.76,57.76
2013-07-06,60,60,False,0.6,36.0
2013-07-07,39,39,False,0.39,15.21
2013-07-08,32,32,False,0.32,10.24
2013-07-09,63,63,False,0.63,39.69
2013-07-10,48,48,False,0.48,23.04
2013-07-11,81,81,False,0.81,65.61
2013-07-12,33,33,False,0.33,10.89
2013-07-13,39,39,False,0.39,15.21
2013-07-14,0,0,False,0.0,0.0
2013-07-15,95,95,False,0.95,90.25
2013-07-16,31,31,False,0.31,9.61
2013-07-17,79,79,False,0.79,62.410000000000004
2013-07-18,64,64,False,0.64,40.96
2013-07-19,33,33,False,0.33,10.89
2013-07-20,0,0,False,0.0,0.0
2013-07-21,40,40,False,0.4,16.0
2013-07-22,16,16,False,0.16,2.56
2013-07-23,93,93,False,0.93,86.49000000000001
2013-07-24,63,63,False,0.63,39.69
2013-07-25,48,48,False,0.48,23.04
2013-07-26,100,100,False,1.0,100.0
2013-07-27,99,99,False,0.99,98.01
2013-07-28,40,40,False,0.4,16.0
2013-07-29,63,63,False,0.63,39.69
2013-07-30,62,62,False,0.62,38.44
2013-07-31,47,47,False,0.47,22.09
2013-08-01,23,23,False,0.23,5.29
2013-08-02,0,0,False,0.0,0.0
2013-08-03,43,43,False,0.43,18.49
2013-08-04,73,73,False,0.73,53.29
2013-08-05,47,47,False,0.47,22.09
2013-08-06,35,35,False,0.35,12.25
2013-08-07,58,58,False,0.58,33.64
2013-08-08,35,35,False,0.35,12.25
2013-08-09,72,72,False,0.72,51.839999999999996
2013-08-10,0,0,False,0.0,0.0
2013-08-11,0,0,False,0.0,0.0
2013-08-12,46,46,False,0.46,21.16
2013-08-13,80,80,False,0.8,64.0
2013-08-14,23,23,False,0.23,5.29
2013-08-15,47,47,False,0.47,22.09
2013-08-16,49,49,False,0.49,24.009999999999998
2013-08-17,14,14,False,0.14,1.9600000000000002
2013-08-18,43,43,False,0.43,18.49
2013-08-19,57,57,False,0.57,32.489999999999995
2013-08-20,34,34,False,0.34,11.56
2013-08-21,47,47,False,0.47,22.09
2013-08-22,12,12,False,0.12,1.44
2013-08-23,61,61,False,0.61,37.21
2013-08-24,43,43,False,0.43,18.49
2013-08-25,100,100,False,1.0,100.0
2013-08-26,44,44,False,0.44,19.36
2013-08-27,77,77,False,0.77,59.29
2013-08-28,56,56,False,0.56,31.360000000000003
2013-08-29,69,69,False,0.69,47.61
2013-08-30,96,96,False,0.96,92.16
2013-08-31,42,42,False,0.42,17.64
2013-09-01,12,12,False,0.12,1.44
2013-09-02,21,21,False,0.21,4.41
2013-09-03,46,46,False,0.46,21.16
2013-09-04,72,72,False,0.72,51.839999999999996
2013-09-05,100,100,False,1.0,100.0
2013-09-06,95,95,False,0.95,90.25
2013-09-07,44,44,False,0.44,19.36
2013-09-08,22,22,False,0.22,4.84
2013-09-09,36,36,False,0.36,12.959999999999999
2013-09-10,96,96,False,0.96,92.16
2013-09-11,44,44,False,0.44,19.36
2013-09-12,54,54,False,0.54,29.160000000000004
2013-09-13,46,46,False,0.46,21.16
2013-09-14,56,56,False,0.56,31.360000000000003
2013-09-15,43,43,False,0.43,18.49
2013-09-16,44,44,False,0.44,19.36
2013-09-17,53,53,False,0.53,28.09
2013-09-18,36,36,False,0.36,12.959999999999999
2013-09-19,54,54,False,0.54,29.160000000000004
2013-09-20,47,47,False,0.47,22.09
2013-09-21,33,33,False,0.33,10.89
2013-09-22,22,22,False,0.22,4.84
2013-09-23,72,72,False,0.72,51.839999999999996
2013-09-24,81,81,False,0.81,65.61
2013-09-25,82,82,False,0.82,67.24
2013-09-26,56,56,False,0.56,31.360000000000003
2013-09-27,29,29,False,0.29,8.41
2013-09-28,35,35,False,0.35,12.25
2013-09-29,34,34,False,0.34,11.56
2013-09-30,63,63,False,0.63,39.69
2013-10-01,63,63,False,0.63,39.69
2013-10-02,73,73,False,0.73,53.29
2013-10-03,65,65,False,0.65,42.25
2013-10-04,19,19,False,0.19,3.61
2013-10-05,59,59,False,0.59,34.809999999999995
2013-10-06,45,45,False,0.45,20.25
2013-10-07,46,46,False,0.46,21.16
2013-10-08,93,93,False,0.93,86.49000000000001
2013-10-09,66,66,False,0.66,43.56
2013-10-10,76,76,False,0.76,57.76
2013-10-11,79,79,False,0.79,62.410000000000004
2013-10-12,58,58,False,0.58,33.64
2013-10-13,34,34,False,0.34,11.56
2013-10-14,28,28,False,0.28,7.840000000000001
2013-10-15,64,64,False,0.64,40.96
2013-10-16,74,74,False,0.74,54.76
2013-10-17,65,65,False,0.65,42.25
2013-10-18,67,67,False,0.67,44.89
2013-10-19,23,23,False,0.23,5.29
2013-10-20,69,69,False,0.69,47.61
2013-10-21,55,55,False,0.55,30.250000000000004
2013-10-22,45,45,False,0.45,20.25
2013-10-23,27,27,False,0.27,7.290000000000001
2013-10-24,84,84,False,0.84,70.56
2013-10-25,69,69,False,0.69,47.61
2013-10-26,24,24,False,0.24,5.76
2013-10-27,68,68,False,0.68,46.24
2013-10-28,54,54,False,0.54,29.160000000000004
2013-10-29,72,72,False,0.72,51.839999999999996
2013-10-30,100,100,False,1.0,100.0
2013-10-31,56,56,False,0.56,31.360000000000003
2013-11-01,0,0,False,0.0,0.0
2013-11-02,11,11,False,0.11,1.21
2013-11-03,21,21,False,0.21,4.41
2013-11-04,50,50,False,0.5,25.0
2013-11-05,66,66,False,0.66,43.56
2013-11-06,100,100,False,1.0,100.0
2013-11-07,59,59,False,0.59,34.809999999999995
2013-11-08,61,61,False,0.61,37.21
2013-11-09,11,11,False,0.11,1.21
2013-11-10,53,53,False,0.53,28.09
2013-11-11,60,60,False,0.6,36.0
2013-11-12,66,66,False,0.66,43.56
2013-11-13,84,84,False,0.84,70.56
2013-11-14,60,60,False,0.6,36.0
2013-11-15,97,97,False,0.97,94.09
2013-11-16,42,42,False,0.42,17.64
2013-11-17,20,20,False,0.2,4.0
2013-11-18,90,90,False,0.9,81.0
2013-11-19,90,90,False,0.9,81.0
2013-11-20,33,33,False,0.33,10.89
2013-11-21,84,84,False,0.84,70.56
2013-11-22,60,60,False,0.6,36.0
2013-11-23,41,41,False,0.41,16.81
2013-11-24,20,20,False,0.2,4.0
2013-11-25,42,42,False,0.42,17.64
2013-11-26,59,59,False,0.59,34.809999999999995
2013-11-27,36,36,False,0.36,12.959999999999999
2013-11-28,32,32,False,0.32,10.24
2013-11-29,10,10,False,0.1,1.0
2013-11-30,42,42,False,0.42,17.64
2013-12-01,8,8,False,0.08,0.64
2013-12-02,95,95,False,0.95,90.25
2013-12-03,62,62,False,0.62,38.44
2013-12-04,21,21,False,0.21,4.41
2013-12-05,57,57,False,0.57,32.489999999999995
2013-12-06,43,43,False,0.43,18.49
2013-12-07,9,9,False,0.09,0.8099999999999999
2013-12-08,26,26,False,0.26,6.76
2013-12-09,64,64,False,0.64,40.96
2013-12-10,86,86,False,0.86,73.96
2013-12-11,65,65,False,0.65,42.25
2013-12-12,74,74,False,0.74,54.76
2013-12-13,53,53,False,0.53,28.09
2013-12-14,36,36,False,0.36,12.959999999999999
2013-12-15,9,9,False,0.09,0.8099999999999999
2013-12-16,52,52,False,0.52,27.04
2013-12-17,59,59,False,0.59,34.809999999999995
2013-12-18,37,37,False,0.37,13.69
2013-12-19,100,100,False,1.0,100.0
2013-12-20,24,24,False,0.24,5.76
2013-12-21,9,9,False,0.09,0.8099999999999999
2013-12-22,29,29,False,0.29,8.41
2013-12-23,25,25,False,0.25,6.25
2013-12-24,0,0,False,0.0,0.0
2013-12-25,22,22,False,0.22,4.84
2013-12-26,18,18,False,0.18,3.2399999999999998
2013-12-27,33,33,False,0.33,10.89
2013-12-28,28,28,False,0.28,7.840000000000001
2013-12-29,37,37,False,0.37,13.69
2013-12-30,39,39,False,0.39,15.21
2013-12-31,33,33,False,0.33,10.89
2014-01-01,20,20,False,0.2,4.0
2014-01-02,24,24,False,0.24,5.76
2014-01-03,63,63,False,0.63,39.69
2014-01-04,36,36,False,0.36,12.959999999999999
2014-01-05,27,27,False,0.27,7.290000000000001
2014-01-06,23,23,False,0.23,5.29
2014-01-07,52,52,False,0.52,27.04
2014-01-08,53,53,False,0.53,28.09
2014-01-09,23,23,False,0.23,5.29
2014-01-10,39,39,False,0.39,15.21
2014-01-11,36,36,False,0.36,12.959999999999999
2014-01-12,55,55,False,0.55,30.250000000000004
2014-01-13,83,83,False,0.83,68.89
2014-01-14,52,52,False,0.52,27.04
2014-01-15,37,37,False,0.37,13.69
2014-01-16,60,60,False,0.6,36.0
2014-01-17,46,46,False,0.46,21.16
2014-01-18,28,28,False,0.28,7.840000000000001
2014-01-19,66,66,False,0.66,43.56
2014-01-20,55,55,False,0.55,30.250000000000004
2014-01-21,58,58,False,0.58,33.64
2014-01-22,44,44,False,0.44,19.36
2014-01-23,30,30,False,0.3,9.0
2014-01-24,54,54,False,0.54,29.160000000000004
2014-01-25,36,36,False,0.36,12.959999999999999
2014-01-26,63,63,False,0.63,39.69
2014-01-27,93,93,False,0.93,86.49000000000001
2014-01-28,79,79,False,0.79,62.410000000000004
2014-01-29,66,66,False,0.66,43.56
2014-01-30,45,45,False,0.45,20.25
2014-01-31,100,100,False,1.0,100.0
2014-02-01,80,80,False,0.8,64.0
2014-02-02,33,33,False,0.33,10.89
2014-02-03,72,72,False,0.72,51.839999999999996
2014-02-04,100,100,False,1.0,100.0
2014-02-05,74,74,False,0.74,54.76
2014-02-06,68,68,False,0.68,46.24
2014-02-07,44,44,False,0.44,19.36
2014-02-08,67,67,False,0.67,44.89
2014-02-09,45,45,False,0.45,20.25
2014-02-10,72,72,False,0.72,51.839999999999996
2014-02-11,90,90,False,0.9,81.0
2014-02-12,36,36,False,0.36,12.959999999999999
2014-02-13,74,74,False,0.74,54.76
2014-02-14,58,58,False,0.58,33.64
2014-02-15,58,58,False,0.58,33.64
2014-02-16,11,11,False,0.11,1.21
2014-02-17,29,29,False,0.29,8.41
2014-02-18,63,63,False,0.63,39.69
2014-02-19,74,74,False,0.74,54.76
2014-02-20,55,55,False,0.55,30.250000000000004
2014-02-21,57,57,False,0.57,32.489999999999995
2014-02-22,47,47,False,0.47,22.09
2014-02-23,80,80,False,0.8,64.0
2014-02-24,63,63,False,0.63,39.69
2014-02-25,81,81,False,0.81,65.61
2014-02-26,98,98,False,0.98,96.03999999999999
2014-02-27,55,55,False,0.55,30.250000000000004
2014-02-28,94,94,False,0.94,88.36
2014-03-01,59,59,False,0.59,34.809999999999995
2014-03-02,29,29,False,0.29,8.41
2014-03-03,93,93,False,0.93,86.49000000000001
2014-03-04,48,48,False,0.48,23.04
2014-03-05,49,49,False,0.49,24.009999999999998
2014-03-06,66,66,False,0.66,43.56
2014-03-07,35,35,False,0.35,12.25
2014-03-08,31,31,False,0.31,9.61
2014-03-09,51,51,False,0.51,26.01
2014-03-10,59,59,False,0.59,34.809999999999995
2014-03-11,100,100,False,1.0,100.0
2014-03-12,49,49,False,0.49,24.009999999999998
2014-03-13,41,41,False,0.41,16.81
2014-03-14,43,43,False,0.43,18.49
2014-03-15,42,42,False,0.42,17.64
2014-03-16,30,30,False,0.3,9.0
2014-03-17,16,16,False,0.16,2.56
2014-03-18,74,74,False,0.74,54.76
2014-03-19,65,65,False,0.65,42.25
2014-03-20,17,17,False,0.17,2.89
2014-03-21,61,61,False,0.61,37.21
2014-03-22,42,42,False,0.42,17.64
2014-03-23,30,30,False,0.3,9.0
2014-03-24,65,65,False,0.65,42.25
2014-03-25,57,57,False,0.57,32.489999999999995
2014-03-26,65,65,False,0.65,42.25
2014-03-27,42,42,False,0.42,17.64
2014-03-28,43,43,False,0.43,18.49
2014-03-29,59,59,False,0.59,34.809999999999995
2014-03-30,40,40,False,0.4,16.0
2014-03-31,90,90,False,0.9,81.0
2014-04-01,97,97,False,0.97,94.09
2014-04-02,72,72,False,0.72,51.839999999999996
2014-04-03,99,99,False,0.99,98.01
2014-04-04,56,56,False,0.56,31.360000000000003
2014-04-05,11,11,False,0.11,1.21
2014-04-06,34,34,False,0.34,11.56
2014-04-07,80,80,False,0.8,64.0
2014-04-08,26,26,False,0.26,6.76
2014-04-09,100,100,False,1.0,100.0
2014-04-10,56,56,False,0.56,31.360000000000003
2014-04-11,19,19,False,0.19,3.61
2014-04-12,48,48,False,0.48,23.04
2014-04-13,23,23,False,0.23,5.29
2014-04-14,44,44,False,0.44,19.36
2014-04-15,79,79,False,0.79,62.410000000000004
2014-04-16,45,45,False,0.45,20.25
2014-04-17,74,74,False,0.74,54.76
2014-04-18,30,30,False,0.3,9.0
2014-04-19,71,71,False,0.71,50.41
2014-04-20,25,25,False,0.25,6.25
2014-04-21,28,28,False,0.28,7.840000000000001
2014-04-22,81,81,False,0.81,65.61
2014-04-23,91,91,False,0.91,82.81
2014-04-24,82,82,False,0.82,67.24
2014-04-25,76,76,False,0.76,57.76
2014-04-26,35,35,False,0.35,12.25
2014-04-27,34,34,False,0.34,11.56
2014-04-28,36,36,False,0.36,12.959999999999999
2014-04-29,79,79,False,0.79,62.410000000000004
2014-04-30,44,44,False,0.44,19.36
2014-05-01,41,41,False,0.41,16.81
2014-05-02,87,87,False,0.87,75.69
2014-05-03,42,42,False,0.42,17.64
2014-05-04,73,73,False,0.73,53.29
2014-05-05,50,50,False,0.5,25.0
2014-05-06,82,82,False,0.82,67.24
2014-05-07,100,100,False,1.0,100.0
2014-05-08,58,58,False,0.58,33.64
2014-05-09,43,43,False,0.43,18.49
2014-05-10,64,64,False,0.64,40.96
2014-05-11,44,44,False,0.44,19.36
2014-05-12,8,8,False,0.08,0.64
2014-05-13,33,33,False,0.33,10.89
2014-05-14,42,42,False,0.42,17.64
2014-05-15,34,34,False,0.34,11.56
2014-05-16,43,43,False,0.43,18.49
2014-05-17,32,32,False,0.32,10.24
2014-05-18,87,87,False,0.87,75.69
2014-05-19,50,50,False,0.5,25.0
2014-05-20,43,43,False,0.43,18.49
2014-05-21,28,28,False,0.28,7.840000000000001
2014-05-22,29,29,False,0.29,8.41
2014-05-23,30,30,False,0.3,9.0
2014-05-24,13,13,False,0.13,1.69
2014-05-25,26,26,False,0.26,6.76
2014-05-26,12,12,False,0.12,1.44
2014-05-27,38,38,False,0.38,14.44
2014-05-28,74,74,False,0.74,54.76
2014-05-29,19,19,False,0.19,3.61
2014-05-30,40,40,False,0.4,16.0
2014-05-31,50,50,False,0.5,25.0
2014-06-01,70,70,False,0.7,49.0
2014-06-02,40,40,False,0.4,16.0
2014-06-03,54,54,False,0.54,29.160000000000004
2014-06-04,27,27,False,0.27,7.290000000000001
2014-06-05,41,41,False,0.41,16.81
2014-06-06,100,100,False,1.0,100.0
2014-06-07,71,71,False,0.71,50.41
2014-06-08,89,89,False,0.89,79.21000000000001
2014-06-09,54,54,False,0.54,29.160000000000004
2014-06-10,13,13,False,0.13,1.69
2014-06-11,55,55,False,0.55,30.250000000000004
2014-06-12,95,95,False,0.95,90.25
2014-06-13,56,56,False,0.56,31.360000000000003
2014-06-14,35,35,False,0.35,12.25
2014-06-15,74,74,False,0.74,54.76
2014-06-16,42,42,False,0.42,17.64
2014-06-17,94,94,False,0.94,88.36
2014-06-18,54,54,False,0.54,29.160000000000004
2014-06-19,83,83,False,0.83,68.89
2014-06-20,43,43,False,0.43,18.49
2014-06-21,88,88,False,0.88,77.44
2014-06-22,53,53,False,0.53,28.09
2014-06-23,41,41,False,0.41,16.81
2014-06-24,40,40,False,0.4,16.0
2014-06-25,68,68,False,0.68,46.24
2014-06-26,97,97,False,0.97,94.09
2014-06-27,72,72,False,0.72,51.839999999999996
2014-06-28,18,18,False,0.18,3.2399999999999998
2014-06-29,0,0,False,0.0,0.0
2014-06-30,56,56,False,0.56,31.360000000000003
2014-07-01,59,59,False,0.59,34.809999999999995
2014-07-02,12,12,False,0.12,1.44
2014-07-03,26,26,False,0.26,6.76
2014-07-04,78,78,False,0.78,60.84
2014-07-05,0,0,False,0.0,0.0
2014-07-06,0,0,False,0.0,0.0
2014-07-07,37,37,False,0.37,13.69
2014-07-08,24,24,False,0.24,5.76
2014-07-09,24,24,False,0.24,5.76
2014-07-10,49,49,False,0.49,24.009999999999998
2014-07-11,13,13,False,0.13,1.69
2014-07-12,75,75,False,0.75,56.25
2014-07-13,30,30,False,0.3,9.0
2014-07-14,36,36,False,0.36,12.959999999999999
2014-07-15,59,59,False,0.59,34.809999999999995
2014-07-16,36,36,False,0.36,12.959999999999999
2014-07-17,12,12,False,0.12,1.44
2014-07-18,63,63,False,0.63,39.69
2014-07-19,30,30,False,0.3,9.0
2014-07-20,15,15,False,0.15,2.25
2014-07-21,48,48,False,0.48,23.04
2014-07-22,94,94,False,0.94,88.36
2014-07-23,12,12,False,0.12,1.44
2014-07-24,48,48,False,0.48,23.04
2014-07-25,100,100,False,1.0,100.0
2014-07-26,0,0,False,0.0,0.0
2014-07-27,0,0,False,0.0,0.0
2014-07-28,84,84,False,0.84,70.56
2014-07-29,83,83,False,0.83,68.89
2014-07-30,24,24,False,0.24,5.76
2014-07-31,36,36,False,0.36,12.959999999999999
2014-08-01,12,12,False,0.12,1.44
2014-08-02,0,0,False,0.0,0.0
2014-08-03,14,14,False,0.14,1.9600000000000002
2014-08-04,33,33,False,0.33,10.89
2014-08-05,55,55,False,0.55,30.250000000000004
2014-08-06,33,33,False,0.33,10.89
2014-08-07,51,51,False,0.51,26.01
2014-08-08,0,0,False,0.0,0.0
2014-08-09,0,0,False,0.0,0.0
2014-08-10,42,42,False,0.42,17.64
2014-08-11,54,54,False,0.54,29.160000000000004
2014-08-12,21,21,False,0.21,4.41
2014-08-13,54,54,False,0.54,29.160000000000004
2014-08-14,100,100,False,1.0,100.0
2014-08-15,35,35,False,0.35,12.25
2014-08-16,97,97,False,0.97,94.09
2014-08-17,14,14,False,0.14,1.9600000000000002
2014-08-18,33,33,False,0.33,10.89
2014-08-19,54,54,False,0.54,29.160000000000004
2014-08-20,32,32,False,0.32,10.24
2014-08-21,44,44,False,0.44,19.36
2014-08-22,33,33,False,0.33,10.89
2014-08-23,53,53,False,0.53,28.09
2014-08-24,41,41,False,0.41,16.81
2014-08-25,22,22,False,0.22,4.84
2014-08-26,53,53,False,0.53,28.09
2014-08-27,54,54,False,0.54,29.160000000000004
2014-08-28,32,32,False,0.32,10.24
2014-08-29,67,67,False,0.67,44.89
2014-08-30,40,40,False,0.4,16.0
2014-08-31,82,82,False,0.82,67.24
2014-09-01,28,28,False,0.28,7.840000000000001
2014-09-02,42,42,False,0.42,17.64
2014-09-03,41,41,False,0.41,16.81
2014-09-04,24,24,False,0.24,5.76
2014-09-05,19,19,False,0.19,3.61
2014-09-06,15,15,False,0.15,2.25
2014-09-07,30,30,False,0.3,9.0
2014-09-08,47,47,False,0.47,22.09
2014-09-09,41,41,False,0.41,16.81
2014-09-10,47,47,False,0.47,22.09
2014-09-11,48,48,False,0.48,23.04
2014-09-12,31,31,False,0.31,9.61
